extformaction,extfavicon,atsymbol,domaininsubdomains,querylength,randomstring,hostnamelength,urllength,numpercent,subdomainlevel,pctnullselfredirecthyperlinks,fakelinkinstatusbar,relativeformaction,numdash,frequentdomainnamemismatch,pctexthyperlinks,numquerycomponents,numnumericchars,numunderscore,domaininpaths,pathlength,insecureforms,abnormalformaction,pctextresourceurls,numsensitivewords,tildesymbol,embeddedbrandname,httpsinhostname,doubleslashinpath,numhash,numampersand,id,class_label
0,0,0,0,0,1,16,53,0,1,0,0,1,0,0,0,0,0,0,1,30,1,0,0,0,0,0,0,0,0,0,9846,0
0,0,0,0,0,0,16,69,0,1,0,0,1,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,6809,0
0,0,0,0,0,1,17,64,0,0,0,0,0,0,0,0,0,0,1,0,40,1,0,0,0,0,0,0,0,0,0,2624,1
0,0,0,0,0,0,12,42,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,4860,1
1,0,0,0,20,0,17,62,0,0,0,0,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,6711,0
0,0,0,0,0,0,20,54,0,0,0,0,1,0,0,0,0,0,0,1,27,1,0,0,0,0,0,0,0,0,0,4422,1
0,0,0,0,6,0,15,30,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8811,0
0,0,0,0,0,0,21,53,0,1,0,0,1,0,0,0,0,0,0,0,25,1,1,0,0,0,0,0,0,0,0,9320,0
0,0,0,0,0,1,28,125,0,1,0,0,1,0,0,0,0,0,0,0,90,1,1,0,0,0,0,0,0,0,0,6295,0
0,0,0,0,0,1,15,62,0,0,0,0,1,0,0,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,4573,1
0,0,0,0,0,1,22,78,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,6076,0
0,1,0,0,174,0,15,248,0,0,0,0,0,0,0,0,6,0,0,1,26,1,0,0,1,0,0,0,0,1,12,964,1
0,0,0,0,86,0,10,130,7,0,0,0,0,0,0,0,1,0,3,1,26,1,0,0,0,0,1,0,0,0,0,8234,0
0,0,0,0,0,0,13,42,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,1,0,0,0,0,0,0,1149,1
0,0,0,0,0,1,26,83,0,1,0,0,0,0,0,0,0,0,0,1,50,0,0,0,0,0,0,0,0,0,0,6618,0
0,0,0,0,0,1,17,50,0,1,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0,0,0,0,0,0,0,9337,0
0,0,0,0,0,1,18,99,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,0,0,0,0,0,0,0,0,7133,0
0,0,0,0,0,0,16,52,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,459,1
0,0,0,0,0,1,12,87,0,0,0,0,1,0,0,0,0,0,0,0,68,1,0,0,0,0,0,0,0,0,0,1753,1
0,1,0,0,0,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,1641,1
0,0,0,0,0,0,29,53,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,3208,1
0,0,0,0,0,1,17,70,0,0,0,0,0,0,0,0,0,0,1,0,46,1,0,0,0,0,1,0,0,0,0,6217,0
0,0,0,0,0,0,14,36,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,2313,1
0,0,0,0,9,0,14,50,0,1,0,0,1,0,0,0,1,0,0,0,19,1,0,0,0,0,0,0,0,0,0,9930,0
0,0,0,0,0,0,9,39,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,8843,0
0,0,0,0,0,1,34,121,0,1,0,0,0,0,0,0,0,0,0,1,80,1,0,0,0,0,0,0,0,0,0,8139,0
0,0,0,0,0,0,31,75,0,1,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,917,1
0,0,0,0,23,0,11,53,0,1,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,9180,0
0,1,0,0,0,0,20,57,0,1,0,0,0,0,0,0,0,0,0,0,30,1,0,0,0,0,1,0,0,0,0,4382,1
0,0,0,0,0,1,29,53,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,4842,1
1,0,0,0,0,1,21,40,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,8704,0
0,0,0,0,0,0,16,60,0,0,0,0,1,0,0,0,0,0,0,1,37,1,1,0,0,0,0,0,0,0,0,5361,0
0,0,0,0,0,0,22,54,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,2320,1
0,1,0,0,26,1,14,99,0,0,0,0,1,0,0,0,2,0,1,1,51,1,0,0,0,0,0,0,0,0,1,5555,0
1,1,0,0,0,1,18,101,2,1,0,0,0,0,0,0,0,0,0,1,76,1,0,0,0,0,0,0,0,0,0,4544,1
0,0,0,0,0,1,18,139,0,1,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,1,0,0,0,0,6650,0
0,0,0,0,0,1,23,78,0,1,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,1,0,0,0,0,5458,0
0,0,0,0,0,1,25,113,0,1,0,0,0,0,0,0,0,0,0,1,81,1,0,0,1,0,0,0,0,0,0,3552,1
0,0,0,0,0,1,11,50,0,1,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,3431,1
0,0,0,0,0,0,13,37,0,1,0,0,1,0,0,0,0,0,0,1,17,1,1,0,0,0,0,0,0,0,0,9977,0
0,0,0,0,0,1,21,118,0,1,0,0,0,0,0,0,0,0,0,1,90,1,0,0,0,0,0,0,0,0,0,5654,0
0,0,0,0,14,0,19,57,0,0,0,0,1,0,0,0,2,0,0,0,16,1,0,0,0,0,0,0,0,0,1,9004,0
0,1,0,0,66,1,13,111,0,1,0,0,0,0,0,0,2,0,0,0,24,1,0,0,2,0,0,0,0,0,1,3875,1
1,0,0,0,0,1,22,60,0,1,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,1058,1
0,0,0,0,44,0,11,70,0,1,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,7800,0
1,1,0,0,0,1,14,67,0,0,0,0,1,0,0,0,0,0,0,1,46,1,0,0,0,0,0,0,0,0,0,7722,0
0,0,0,0,0,0,18,41,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,8766,0
0,0,0,0,0,1,10,26,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,8633,0
0,1,0,0,0,1,10,66,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,0,0,0,0,0,4325,1
0,1,0,0,0,0,23,54,0,1,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,0,0,0,0,0,0,2410,1
0,0,0,0,0,1,34,76,0,2,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,0,0,0,0,0,0,5848,0
0,0,0,0,0,0,19,51,0,1,0,0,0,0,0,0,0,0,0,0,25,1,0,0,0,0,0,0,0,0,0,3616,1
0,0,0,0,0,0,18,54,0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,3889,1
0,0,0,0,33,1,22,108,0,1,0,0,1,0,0,0,3,0,1,1,45,1,1,0,0,0,0,0,0,0,2,8047,0
0,0,0,0,0,0,24,69,0,1,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,3805,1
0,0,0,0,0,0,13,34,0,0,0,0,0,0,0,0,0,0,1,0,14,1,0,0,1,0,0,0,0,0,0,455,1
0,0,0,0,0,0,15,47,0,0,0,0,0,0,0,0,0,0,0,0,25,1,0,0,1,0,0,0,0,0,0,3884,1
1,0,0,0,0,0,23,38,0,1,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1176,1
0,0,0,0,0,0,13,46,0,0,0,0,1,0,0,0,0,0,0,1,26,1,0,0,0,0,0,0,0,0,0,1382,1
0,0,0,0,32,0,11,52,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8865,0
0,0,0,0,0,0,16,39,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,1949,1
0,1,0,0,0,1,20,31,0,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,9428,0
0,0,0,0,0,1,20,65,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,5330,0
1,0,0,0,48,0,13,91,1,1,0,0,0,0,0,0,3,0,0,1,22,0,0,0,0,0,0,0,0,0,2,6020,0
0,0,0,0,0,1,19,58,0,1,0,0,1,0,0,0,0,0,0,1,32,1,0,0,0,0,0,0,0,0,0,9280,0
0,0,0,0,0,0,26,70,0,0,0,0,0,0,0,0,0,0,0,1,37,1,0,0,0,0,0,0,0,0,0,2519,1
0,0,0,0,0,1,43,56,0,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,4207,1
0,1,0,0,0,0,15,59,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,4370,1
0,0,0,0,0,1,22,93,0,1,0,0,1,0,0,0,0,0,0,1,64,1,0,0,0,0,0,0,0,0,0,1757,1
1,0,0,0,12,0,15,63,0,1,0,0,0,0,0,0,1,0,0,0,28,1,0,0,0,0,0,0,0,0,0,7186,0
1,0,0,0,0,1,52,69,0,1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,2686,1
0,1,0,0,0,0,20,59,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0,0,1,0,0,0,0,0,0,1579,1
1,0,0,0,70,0,18,97,0,0,0,0,1,0,0,0,5,0,1,0,1,1,1,0,0,0,0,0,0,0,4,6721,0
0,0,0,0,0,0,18,90,0,0,0,0,1,0,0,0,0,0,0,1,65,1,0,0,0,0,0,0,0,0,0,6555,0
0,1,0,0,0,0,17,44,0,1,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,3529,1
0,1,0,0,0,0,16,25,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5001,0
0,0,0,0,0,0,17,60,0,1,0,0,1,0,0,0,0,0,0,1,36,1,0,0,0,0,0,0,0,0,0,3636,1
0,0,0,0,7,0,25,57,0,1,0,0,0,0,0,0,1,0,0,0,17,1,0,0,0,0,0,0,0,0,0,9602,0
0,0,0,0,0,1,10,39,0,0,0,0,1,0,0,0,0,0,0,1,22,1,0,0,0,0,0,0,0,0,0,1229,1
0,0,0,0,0,1,27,55,1,1,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,3273,1
0,0,0,1,0,0,18,33,0,2,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,8858,0
0,0,0,0,0,0,17,38,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,3137,1
0,0,0,0,0,1,15,103,0,1,0,0,0,0,0,0,0,0,0,1,81,1,0,0,0,0,0,0,0,0,0,3569,1
1,1,0,0,0,0,19,55,0,0,0,0,1,0,0,0,0,0,0,1,29,1,0,0,0,0,0,0,0,0,0,8408,0
0,0,0,0,28,1,15,76,0,1,0,0,0,0,0,0,2,0,0,0,25,0,0,0,0,0,0,0,0,0,1,6303,0
1,1,0,0,0,0,9,30,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,8304,0
1,1,0,0,0,0,19,37,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,2252,1
0,0,0,0,0,1,19,55,0,1,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,9942,0
0,0,0,0,0,0,22,37,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,1137,1
0,0,0,0,0,1,21,147,0,1,0,0,1,0,0,0,0,0,12,1,119,1,0,0,0,0,0,0,0,0,0,5382,0
0,0,0,0,0,1,32,45,0,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3556,1
1,0,0,0,0,1,21,55,0,1,0,0,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,9684,0
0,0,0,0,13,0,19,62,0,1,0,0,1,0,0,0,1,0,0,0,22,1,0,0,0,0,0,0,0,0,0,7541,0
0,0,0,0,30,1,19,78,0,0,0,0,0,0,0,0,3,0,0,1,21,1,0,0,0,0,0,0,0,0,2,6805,0
0,0,0,0,0,1,7,29,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,1,0,1,0,0,0,0,324,1
0,0,0,0,0,1,19,75,0,0,0,0,0,0,0,0,0,0,0,0,49,1,0,0,0,0,1,0,0,0,0,2193,1
0,0,0,0,0,0,11,41,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,8621,0
0,0,0,0,0,1,19,99,0,1,0,0,0,0,0,0,0,0,0,1,73,1,0,0,2,0,0,0,0,0,0,3439,1
0,1,0,0,0,1,12,52,0,0,0,0,1,0,0,0,0,0,0,1,33,1,0,0,0,0,0,0,0,0,0,8947,0
0,0,0,0,0,1,13,36,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,343,1
0,1,0,0,31,0,17,86,0,0,0,0,0,0,0,0,4,0,0,1,30,1,0,0,1,0,1,0,0,0,0,2490,1
0,0,0,0,0,0,28,59,0,1,0,0,1,0,0,0,0,0,0,1,24,1,0,0,0,0,0,0,0,0,0,1325,1
0,0,0,0,0,1,35,95,0,1,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,4996,1
0,0,0,0,0,1,24,64,0,1,0,0,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,3557,1
0,0,0,0,0,0,14,48,0,0,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,0,0,0,0,0,8796,0
0,0,0,0,0,1,14,69,0,0,0,0,1,0,0,0,0,0,0,1,48,1,1,0,0,0,0,0,0,0,0,7933,0
0,0,0,0,0,1,16,95,0,0,0,0,1,0,0,0,0,0,0,1,72,1,0,0,0,0,0,0,0,0,0,7236,0
0,0,0,0,9,1,21,47,0,1,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,9690,0
0,0,0,0,73,0,17,110,0,0,0,0,0,0,0,0,3,0,0,0,12,1,0,0,0,0,0,0,0,0,2,6054,0
0,0,0,0,0,0,17,70,0,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,1,0,1,0,0,0,0,2474,1
0,0,0,0,18,1,24,177,0,1,0,0,1,0,0,0,1,0,0,1,127,1,0,0,0,0,0,0,0,0,0,7986,0
0,0,0,0,0,1,16,85,0,1,0,0,0,0,0,0,0,0,4,1,62,1,0,0,0,0,0,0,0,0,0,8042,0
0,0,0,0,0,0,12,53,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,1,0,0,0,0,8567,0
0,0,0,0,0,1,26,114,0,0,0,0,0,0,0,0,0,0,2,0,81,1,0,0,0,0,0,0,0,0,0,4851,1
0,0,0,0,0,1,16,120,0,1,0,0,0,0,0,0,0,0,0,0,97,1,0,0,3,0,0,0,0,0,0,3512,1
0,0,0,0,0,1,24,73,0,1,0,0,0,0,0,0,0,0,0,1,42,1,0,0,0,0,1,0,0,0,0,2084,1
0,0,0,0,0,1,18,84,0,1,0,0,0,0,0,0,0,0,0,1,59,1,0,0,0,0,0,0,0,0,0,6777,0
0,0,0,0,18,0,17,58,0,1,0,0,0,0,0,0,1,0,0,1,15,1,0,0,0,0,0,0,0,0,0,9385,0
0,0,0,0,0,0,24,40,0,1,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,0,0,0,669,1
0,0,0,0,0,1,40,53,0,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,3923,1
0,0,0,0,0,1,18,104,0,0,0,0,1,0,0,0,0,0,0,1,79,1,0,0,0,0,0,0,0,0,0,6459,0
0,0,0,0,5,0,25,61,0,1,0,0,1,0,0,0,1,0,0,0,23,1,0,0,0,0,0,0,0,0,0,6818,0
0,0,0,0,0,1,16,109,0,1,0,0,0,0,0,0,0,0,3,1,86,1,0,0,0,0,0,0,0,0,0,3300,1
0,0,0,0,0,1,19,136,0,1,0,0,0,0,0,0,0,0,0,1,110,1,0,0,0,0,0,0,0,0,0,5335,0
0,0,0,0,0,0,17,79,0,2,0,0,0,0,0,0,0,0,2,1,55,0,0,0,0,0,0,0,0,0,0,5628,0
0,0,0,0,0,1,20,59,0,1,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,0,0,0,0,0,0,3803,1
0,0,0,0,0,1,20,41,0,1,0,0,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,9521,0
0,0,0,0,0,1,11,50,0,0,0,0,1,0,0,0,0,0,0,1,32,1,0,0,0,0,0,0,0,0,0,2288,1
0,0,0,0,0,0,20,42,0,1,0,0,1,0,0,0,0,0,0,1,15,1,0,0,0,0,0,0,0,0,0,9129,0
0,1,0,0,0,1,27,66,0,1,0,0,0,0,0,0,0,0,0,1,32,1,0,0,0,0,0,0,0,0,0,6974,0
1,1,0,0,43,1,17,100,0,0,0,0,0,0,0,0,1,0,0,1,32,1,0,0,1,0,0,0,0,0,0,4371,1
0,0,0,0,28,0,12,63,0,0,0,0,0,0,0,0,2,0,0,1,15,1,0,0,0,0,0,0,0,0,1,5173,0
0,0,0,0,0,0,18,49,0,0,0,0,0,0,0,0,0,0,0,1,24,1,0,0,0,0,1,0,0,0,0,4396,1
0,0,0,0,0,0,26,56,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,1,0,0,0,0,452,1
0,0,0,0,140,0,12,182,0,0,0,0,0,0,0,0,11,0,6,0,22,1,0,0,1,0,0,0,0,0,7,864,1
0,1,0,0,0,0,21,57,0,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,0,2221,1
0,0,0,0,0,1,12,73,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,0,0,0,0,0,7961,0
0,0,0,0,0,0,8,41,0,0,0,0,0,0,0,0,0,0,0,0,26,1,0,0,1,0,0,0,0,0,0,3898,1
0,0,0,0,0,0,20,64,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,2107,1
0,0,0,0,0,1,22,72,0,1,0,0,1,0,0,0,0,0,0,1,43,1,1,0,0,0,0,0,0,0,0,5259,0
0,0,0,1,0,1,57,109,0,2,0,0,1,0,0,0,0,0,0,1,45,1,0,0,0,0,0,0,0,0,0,3758,1
0,1,0,0,0,0,9,39,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,176,1
0,0,0,0,0,0,36,71,0,2,0,0,0,0,0,0,0,0,0,1,28,1,0,0,0,0,0,0,0,0,0,705,1
0,1,0,0,0,0,20,58,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,147,1
0,0,0,0,0,0,13,70,0,0,0,0,0,0,0,0,0,0,0,1,50,1,0,0,1,0,0,0,0,0,0,8027,0
0,0,0,0,0,1,35,95,0,1,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0,0,0,0,4982,1
0,0,0,0,0,0,17,106,0,1,0,0,0,0,0,0,0,0,0,1,82,1,0,0,1,0,0,0,0,0,0,3757,1
0,0,0,0,51,1,13,97,0,0,0,0,1,0,0,0,1,0,5,1,25,1,0,0,0,0,0,0,0,0,0,1038,1
0,0,0,0,0,1,16,29,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,4196,1
0,0,0,0,0,1,11,122,0,0,0,0,0,0,0,0,0,0,0,1,104,1,0,0,0,0,0,0,0,0,0,7980,0
0,0,0,0,44,0,21,111,0,0,0,0,1,0,0,0,3,0,3,0,38,1,0,0,0,0,0,0,0,0,2,6254,0
0,0,0,0,0,0,21,72,0,0,0,0,0,0,0,0,0,0,0,1,44,1,0,0,0,0,0,0,0,0,0,2056,1
0,0,0,0,0,0,8,74,0,0,0,0,0,0,0,0,0,0,0,1,59,0,0,0,0,0,0,0,0,0,0,6365,0
0,0,0,0,0,1,20,147,0,1,0,0,0,0,0,0,0,0,0,1,120,1,0,0,0,0,1,0,0,0,0,7556,0
0,1,0,0,0,0,12,50,0,0,0,0,0,0,0,0,0,0,0,1,31,1,0,0,1,0,1,0,0,0,0,4141,1
1,0,0,0,0,0,18,35,0,0,0,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,8574,0
1,0,0,1,0,1,29,77,0,1,0,0,0,0,0,0,0,0,0,1,41,1,0,0,1,0,0,0,0,0,0,3326,1
0,0,0,0,0,1,10,88,0,0,0,0,0,0,0,0,0,0,0,1,71,1,0,0,0,0,0,0,0,0,0,7944,0
0,0,0,0,33,0,15,66,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,1,5757,0
0,0,0,0,0,0,21,54,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0,0,0,0,0,0,0,2455,1
0,1,0,0,55,0,45,123,0,1,0,0,1,0,0,0,1,0,0,0,15,1,0,0,2,0,0,0,0,0,0,4025,1
0,0,0,0,0,1,21,52,0,0,0,0,1,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,777,1
0,0,0,0,0,0,12,42,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,8893,0
0,1,0,0,0,0,25,73,0,1,0,0,0,0,0,0,0,0,1,1,41,1,0,0,0,0,0,0,0,0,0,4483,1
1,0,0,0,0,0,20,61,0,1,0,0,0,0,0,0,0,0,0,1,34,1,0,0,0,0,1,0,0,0,0,3498,1
0,0,0,0,37,1,9,64,0,0,0,0,0,0,0,0,3,0,0,0,10,1,0,0,0,0,0,0,0,0,0,5680,0
0,0,0,0,16,0,11,36,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8711,0
0,0,0,0,0,0,18,65,0,1,0,0,0,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,3133,1
0,1,0,0,0,1,15,56,0,0,0,0,0,0,0,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,8964,0
1,0,0,0,0,1,25,49,0,1,0,0,1,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,9455,0
0,1,0,0,0,0,26,41,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9334,0
0,0,0,0,0,0,17,51,0,1,0,0,0,0,0,0,0,0,0,1,27,1,0,0,0,0,1,0,0,0,0,9907,0
0,0,0,0,0,0,17,46,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,4638,1
0,0,0,0,40,0,11,100,0,0,0,0,1,0,0,0,1,0,4,0,41,1,0,0,0,0,0,0,0,0,0,2154,1
0,0,0,0,0,1,27,79,0,1,0,0,0,0,0,0,0,0,0,1,45,1,0,0,0,0,0,0,0,0,0,8007,0
0,0,0,0,0,1,20,85,0,0,0,0,0,0,0,0,0,0,0,1,58,1,0,0,0,0,0,0,0,0,0,7385,0
0,0,0,0,0,0,23,31,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8979,0
0,0,0,0,0,1,22,53,1,1,0,0,0,0,0,0,0,0,0,0,24,1,0,0,0,0,0,0,0,0,0,3094,1
0,0,0,0,65,0,29,118,0,1,0,0,1,0,0,0,3,0,0,0,16,1,0,0,0,0,0,0,0,0,2,8181,0
0,0,0,0,0,1,23,108,0,1,0,0,0,0,0,0,0,0,2,1,78,1,0,0,0,0,0,0,0,0,0,7692,0
0,1,0,0,0,0,20,47,0,0,0,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,210,1
1,0,0,0,65,1,21,132,0,2,0,0,0,0,0,0,7,0,1,0,38,1,0,0,0,0,0,0,0,0,6,6712,0
0,0,0,0,0,1,16,61,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,1804,1
0,0,0,0,0,0,15,57,0,0,0,0,0,0,0,0,0,0,0,1,35,1,0,0,0,0,1,0,0,0,0,4762,1
0,0,0,0,0,0,17,65,0,1,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,0,0,3391,1
0,0,0,0,0,1,20,67,0,0,0,0,1,0,0,0,0,0,0,0,40,1,0,0,0,0,0,0,0,0,0,2030,1
0,0,0,0,0,0,19,38,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,0,0,0,0,0,3596,1
0,0,0,0,0,0,22,57,0,1,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,0,0,0,0,0,9282,0
0,0,0,0,15,0,16,40,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,9752,0
0,0,0,0,0,1,18,47,1,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,3953,1
0,0,0,0,0,0,20,45,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,477,1
0,0,0,0,182,0,21,218,2,1,0,0,1,0,0,0,9,0,7,0,7,1,1,0,0,0,0,0,0,0,9,5160,0
0,0,0,0,0,1,15,48,0,1,0,0,0,0,0,0,0,0,0,0,26,1,0,0,0,0,0,0,0,0,0,9797,0
0,0,0,0,0,0,19,47,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,46,1
1,1,0,0,0,1,19,68,0,0,0,0,1,0,0,0,0,0,0,1,42,1,0,0,0,0,0,0,0,0,0,8221,0
0,0,0,0,13,1,9,40,0,0,0,0,0,0,0,0,1,0,1,0,10,1,0,0,0,0,0,0,0,0,0,9158,0
0,0,0,0,0,1,15,49,0,1,0,0,1,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,3641,1
0,0,0,0,0,0,15,45,0,0,0,0,0,0,0,0,0,0,0,1,23,1,0,0,0,0,0,0,0,0,0,182,1
0,0,0,0,0,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,8480,0
0,0,0,0,0,0,16,40,0,1,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,2023,1
0,0,0,0,0,1,15,78,0,1,0,0,1,0,0,0,0,0,1,0,56,1,1,0,0,0,0,0,0,0,0,7086,0
0,0,0,0,0,1,18,102,0,0,0,0,0,0,0,0,0,0,1,1,77,1,0,0,0,0,0,0,0,0,0,6915,0
0,1,0,0,0,1,10,90,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,0,0,0,0,0,6911,0
0,0,0,0,0,1,14,48,0,1,0,1,0,0,0,0,0,0,0,0,27,1,0,0,0,0,0,0,0,0,0,9223,0
0,0,0,0,0,0,15,71,0,1,0,0,0,0,0,0,0,0,1,1,49,1,0,0,0,0,0,0,0,0,0,1350,1
