LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,SalePrice,SellingDate,BuildingDate,RemodAddDate
0.0,4438,6,5,169.0,186,848,848,0,0,848,1,0,1,0,1,1,4,1,2,420,140,0,0,0,0,0,0,144500,2008-01-06,2004-01-10,2004-01-10
66.0,8712,5,5,0.0,540,540,1044,0,0,1044,0,0,1,0,2,1,4,0,2,504,0,0,0,0,0,0,54,55993,2010-01-06,1952-01-09,1952-01-09
75.0,9750,6,6,243.0,834,1442,1442,0,0,1442,0,0,1,1,4,1,7,0,1,301,0,0,275,0,0,0,500,157900,2007-01-04,1958-01-06,1958-01-06
45.0,8248,5,7,0.0,686,686,686,564,0,1250,0,1,1,1,3,1,7,0,1,280,207,0,96,0,0,0,0,116000,2006-01-07,1918-01-04,1950-01-11
48.0,12137,7,5,442.0,1649,1649,1661,0,0,1661,0,0,2,0,3,1,6,0,2,598,0,34,0,0,0,0,0,224900,2010-01-05,1998-01-04,1998-01-04
0.0,11425,5,6,0.0,522,1008,1008,0,0,1008,0,0,1,0,2,1,4,1,1,275,0,0,120,0,0,0,0,137000,2006-01-07,1954-01-11,1954-01-11
0.0,13265,8,5,148.0,350,1568,1689,0,0,1689,1,0,2,0,3,1,7,2,3,857,150,59,0,0,0,0,0,271000,2008-01-07,2002-01-12,2002-01-12
80.0,8816,6,7,80.0,506,1010,1052,0,0,1052,1,0,1,0,3,1,6,0,2,440,0,0,0,0,0,0,0,155000,2010-01-06,1971-01-07,1971-01-07
72.0,7226,7,5,0.0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2,595,0,45,0,0,0,0,0,183000,2008-01-06,2003-01-09,2003-01-09
60.0,6000,4,4,0.0,936,936,936,0,0,936,0,0,1,0,2,1,4,0,2,576,0,32,112,0,0,0,0,93000,2009-01-02,1953-01-04,1953-01-04
0.0,12394,7,5,0.0,847,847,847,886,0,1733,0,0,2,1,3,1,7,1,2,433,100,48,0,0,0,0,0,225000,2007-01-10,2003-01-07,2003-01-07
60.0,9900,6,7,0.0,778,778,944,545,0,1489,0,0,2,0,3,1,7,1,1,240,335,0,0,0,0,0,0,139500,2009-01-07,1940-01-03,1950-01-01
114.0,14803,10,5,816.0,442,2078,2084,0,0,2084,1,0,2,0,2,1,7,1,3,1220,188,45,0,0,0,0,0,385000,2008-01-06,2007-01-05,2008-01-05
50.0,6130,5,6,0.0,0,784,784,0,0,784,1,0,1,0,2,1,5,0,0,0,0,0,116,0,0,0,0,109500,2008-01-05,1924-01-06,1950-01-01
65.0,8529,7,5,0.0,1434,1454,1434,0,0,1434,0,0,2,0,3,1,6,1,2,527,290,39,0,0,0,0,0,189000,2009-01-04,2001-01-08,2001-01-08
0.0,28698,5,5,0.0,0,1013,1160,966,0,2126,0,1,2,1,3,1,7,0,2,538,486,0,0,0,225,0,0,185000,2009-01-06,1967-01-09,1967-01-09
24.0,2544,7,5,0.0,600,600,520,623,80,1223,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,147400,2006-01-07,2005-01-11,2005-01-11
80.0,11900,6,5,387.0,352,1392,1392,0,0,1392,1,0,1,1,3,1,6,2,2,458,0,0,0,0,192,0,0,166000,2008-01-06,1957-01-02,1957-01-02
30.0,3180,7,5,0.0,600,600,520,600,80,1200,0,0,2,1,2,1,4,0,2,480,0,166,0,0,0,0,0,151000,2006-01-06,2005-01-03,2005-01-03
44.0,9548,7,6,223.0,458,941,941,888,0,1829,1,0,2,1,3,1,7,1,2,613,192,39,0,0,0,0,0,237000,2010-01-01,2003-01-01,2003-01-01
100.0,10004,6,6,180.0,975,1516,1516,0,0,1516,0,0,1,1,3,1,6,0,2,472,0,0,0,0,152,0,0,167000,2009-01-02,1964-01-08,1964-01-08
75.0,7875,5,6,136.0,572,1144,1144,0,0,1144,1,0,1,0,3,1,6,0,2,456,0,0,0,0,0,0,0,139950,2008-01-09,1961-01-11,1961-01-11
60.0,9600,4,7,0.0,625,1067,1067,0,0,1067,0,0,2,0,2,1,4,0,2,436,290,0,0,0,0,0,0,128000,2010-01-02,1950-01-08,1995-01-02
90.0,8100,5,6,0.0,1221,1559,1559,0,0,1559,1,0,1,0,2,1,5,0,2,812,0,116,230,0,0,0,0,153500,2007-01-06,1948-01-08,1973-01-08
21.0,1680,6,5,158.0,153,483,483,504,0,987,1,0,1,1,2,1,5,0,1,264,0,0,0,0,0,0,0,100000,2008-01-11,1973-01-10,1973-01-10
75.0,9525,5,6,0.0,1099,1099,1099,0,0,1099,0,0,1,1,3,1,6,0,1,352,278,0,0,0,0,0,0,144000,2008-01-06,1995-01-09,2006-01-11
70.0,11767,5,6,0.0,416,768,768,432,0,1200,0,0,1,0,3,1,6,0,1,240,0,0,0,0,0,0,0,130500,2008-01-05,1946-01-08,1995-01-08
0.0,12155,6,8,0.0,516,672,810,672,0,1482,0,0,2,0,4,1,7,0,1,400,0,0,254,0,0,0,0,140000,2008-01-03,1925-01-05,1950-01-11
60.0,10440,5,8,0.0,650,650,958,581,0,1539,0,0,2,0,3,1,8,1,2,686,70,78,68,0,0,0,0,157500,2008-01-06,1904-01-02,2002-01-07
82.0,9020,6,7,183.0,276,1127,1165,0,0,1165,1,0,1,1,3,1,6,0,2,490,0,129,0,0,0,0,0,174900,2008-01-05,1966-01-08,1966-01-08
80.0,8000,5,4,0.0,1800,1800,1800,0,0,1800,0,0,2,0,6,2,10,0,0,0,0,0,0,0,0,0,0,141000,2007-01-07,1961-01-05,1961-01-05
100.0,12665,5,8,0.0,876,876,876,540,0,1416,0,0,1,1,4,1,7,1,3,720,418,0,194,0,0,0,0,153900,2008-01-06,1915-01-03,1950-01-08
0.0,16647,5,5,0.0,0,1390,1701,0,0,1701,1,0,2,0,3,1,6,2,2,611,0,0,0,0,0,0,0,171000,2007-01-01,1975-01-10,1981-01-11
75.0,9317,7,5,137.0,227,740,1006,769,0,1775,1,0,2,1,3,1,7,1,2,425,234,72,192,0,0,0,0,213000,2009-01-07,1993-01-08,1993-01-08
36.0,15523,5,6,0.0,404,864,864,0,0,864,1,0,1,0,3,1,5,1,1,338,0,0,0,0,0,0,0,133500,2009-01-08,1972-01-10,1972-01-10
75.0,45600,6,8,0.0,907,907,1307,1051,0,2358,0,0,3,0,5,1,10,1,2,360,486,40,0,0,175,0,0,240000,2008-01-09,1908-01-11,1997-01-10
80.0,9600,6,7,360.0,528,528,1094,761,0,1855,0,0,2,1,3,1,7,1,2,512,113,100,0,0,0,0,0,187000,2007-01-08,1976-01-01,1994-01-02
36.0,4435,6,5,170.0,189,848,848,0,0,848,1,0,1,0,1,1,3,0,2,420,140,0,0,0,0,0,0,131500,2007-01-11,2003-01-06,2003-01-06
0.0,3196,8,5,40.0,1273,1273,1456,0,0,1456,0,0,2,0,2,1,7,1,2,400,143,20,0,0,0,0,0,215000,2006-01-05,2003-01-03,2003-01-03
53.0,7128,7,5,0.0,554,918,918,728,0,1646,0,0,2,0,4,1,7,2,1,240,0,0,0,0,126,0,0,164000,2007-01-08,1941-01-03,1950-01-08
0.0,12095,6,6,115.0,563,1127,1445,0,0,1445,0,0,1,1,3,1,7,1,2,645,180,0,0,0,0,0,0,158000,2009-01-08,1964-01-02,1964-01-02
102.0,17920,5,4,0.0,372,1763,1779,0,0,1779,1,0,1,1,3,1,6,1,2,454,0,418,0,0,312,0,0,170000,2006-01-07,1955-01-03,1974-01-06
0.0,10970,6,6,0.0,0,940,1026,0,0,1026,1,0,1,0,3,1,5,0,2,576,0,0,34,0,0,0,0,147000,2008-01-10,1978-01-05,1978-01-05
65.0,8125,6,5,0.0,702,702,702,779,0,1481,0,0,2,1,3,1,6,1,2,343,0,36,0,0,0,0,0,174000,2009-01-03,1994-01-05,1995-01-11
80.0,10400,7,5,189.0,1090,1090,1370,0,0,1370,0,0,2,0,3,1,6,1,2,479,0,0,0,0,0,0,0,152000,2009-01-06,1976-01-05,1976-01-05
0.0,11029,6,7,220.0,435,1054,1512,1142,0,2654,1,0,2,1,4,1,9,1,2,619,0,65,0,0,222,0,0,250000,2006-01-08,1968-01-01,1984-01-12
55.0,7642,7,8,0.0,912,912,912,514,0,1426,0,0,1,1,3,1,7,1,1,216,0,240,0,0,0,0,0,189950,2007-01-06,1918-01-01,1998-01-09
75.0,11625,5,4,0.0,198,1039,1039,0,0,1039,1,0,1,1,3,1,6,0,2,504,0,0,0,0,0,0,0,131500,2010-01-04,1965-01-03,1965-01-03
81.0,9672,6,5,0.0,702,1040,1097,0,0,1097,0,0,2,0,3,1,6,0,2,480,0,0,0,0,0,0,0,152000,2010-01-05,1984-01-01,1985-01-12
70.0,7931,5,5,0.0,0,1148,1148,0,0,1148,1,0,1,0,3,1,6,0,1,672,0,0,0,0,0,0,0,132500,2009-01-07,1959-01-02,1959-01-02
0.0,8750,5,6,76.0,174,1002,1002,0,0,1002,1,0,1,0,3,1,5,0,2,902,0,0,0,0,0,0,0,148500,2009-01-08,1970-01-07,1970-01-07
67.0,10656,8,5,274.0,1638,1638,1646,0,0,1646,0,0,2,0,3,1,6,1,3,870,192,80,0,0,0,0,0,248900,2007-01-11,2006-01-07,2007-01-03
85.0,6970,4,5,0.0,108,1040,1120,0,0,1120,1,0,1,1,3,1,5,0,2,544,168,0,0,0,0,0,400,129000,2007-01-05,1961-01-03,1961-01-03
0.0,14762,5,6,0.0,0,0,1547,720,53,2320,0,0,2,0,2,1,7,1,2,672,120,144,0,0,0,0,0,169000,2006-01-05,1948-01-09,1950-01-05
80.0,9938,7,5,246.0,300,1050,1062,887,0,1949,1,0,2,1,3,1,8,1,2,574,156,90,0,0,0,0,0,236000,2010-01-06,1993-01-12,1994-01-03
60.0,6600,5,5,0.0,894,894,894,0,0,894,0,0,1,0,2,1,5,0,1,308,0,0,0,0,0,0,0,109500,2009-01-08,1962-01-01,1962-01-01
70.0,8750,6,5,116.0,299,804,804,878,0,1682,0,0,2,1,3,1,7,0,2,523,0,77,0,0,0,0,0,200500,2010-01-06,1998-01-03,1998-01-03
74.0,8892,5,7,0.0,105,105,910,0,0,910,0,0,1,0,3,1,5,0,2,414,196,0,150,0,0,0,0,116000,2008-01-10,1953-01-12,1996-01-01
60.0,12144,5,7,0.0,457,832,1036,0,232,1268,0,0,1,0,3,1,6,1,1,288,0,28,0,0,0,0,0,133000,2009-01-09,1949-01-10,1950-01-01
52.0,5720,5,6,0.0,676,676,676,455,0,1131,0,0,1,1,3,1,5,0,1,200,26,0,0,0,0,0,0,66500,2009-01-08,1941-01-08,1950-01-06
94.0,25286,4,5,0.0,431,1064,1040,0,0,1040,1,0,1,0,3,1,5,0,2,648,0,0,0,0,0,0,0,132250,2007-01-01,1963-01-02,1963-01-02
74.0,8834,9,5,216.0,292,1462,1462,762,0,2224,1,0,2,1,4,1,10,1,3,738,184,0,0,0,0,0,0,350000,2009-01-06,2004-01-10,2005-01-10
88.0,11782,5,7,0.0,210,1109,1155,0,0,1155,1,0,1,0,3,1,6,0,2,576,192,0,0,0,0,0,400,148000,2010-01-06,1961-01-09,1995-01-07
0.0,7000,5,8,90.0,218,864,864,0,0,864,1,0,1,0,3,1,6,0,1,336,0,0,0,0,0,0,0,136500,2009-01-07,1978-01-01,2005-01-01
60.0,7024,5,5,0.0,110,1090,1090,0,0,1090,1,0,1,1,2,1,5,0,2,450,0,49,0,0,0,0,0,157000,2007-01-06,2005-01-04,2006-01-12
44.0,13758,7,5,117.0,254,1156,1187,530,0,1717,0,0,2,1,3,1,7,1,2,400,168,36,0,0,0,0,0,187500,2007-01-04,1990-01-04,1991-01-08
0.0,9636,6,5,0.0,808,808,808,785,0,1593,0,0,2,1,3,1,7,1,2,389,342,40,0,0,0,0,0,178000,2009-01-12,1992-01-02,1993-01-08
60.0,6204,4,5,0.0,795,795,954,795,481,2230,1,0,1,0,5,1,10,0,1,440,0,188,0,0,0,0,0,118500,2006-01-03,1912-01-12,1950-01-02
65.0,7150,5,5,60.0,460,892,892,0,0,892,0,0,1,0,3,1,5,0,1,288,0,0,0,0,0,0,0,100000,2009-01-07,1967-01-07,1967-01-07
50.0,5119,9,5,60.0,460,1698,1709,0,0,1709,1,0,2,0,2,1,5,1,2,506,97,65,0,0,0,0,0,328900,2008-01-01,1999-01-04,2000-01-02
70.0,8393,5,5,122.0,1098,1626,1712,0,0,1712,0,0,2,0,4,2,8,0,2,588,272,54,0,0,0,0,0,145000,2006-01-06,1959-01-09,2005-01-05
59.0,16466,5,7,0.0,816,816,872,521,0,1393,0,0,1,1,3,1,8,0,1,300,121,0,0,0,265,0,0,135500,2008-01-04,1955-01-01,1955-01-01
95.0,15865,8,6,0.0,1043,2217,2217,0,0,2217,1,0,2,0,4,1,8,1,2,621,81,207,0,0,224,0,0,268000,2007-01-10,1970-01-11,1970-01-11
128.0,12160,6,4,90.0,481,1505,1505,0,0,1505,1,0,1,0,2,1,6,1,2,505,0,0,0,162,0,0,0,149500,2009-01-02,1953-01-10,1953-01-10
60.0,8064,5,7,0.0,672,672,672,252,0,924,0,0,1,0,3,1,6,1,2,576,0,0,0,0,0,0,2000,122900,2007-01-07,1949-01-10,2006-01-02
70.0,11184,6,5,92.0,192,918,918,765,0,1683,0,0,2,1,3,1,7,1,2,440,243,0,0,0,0,0,0,172500,2009-01-07,1978-01-01,1978-01-01
70.0,8414,6,8,0.0,396,1059,1068,0,0,1068,0,1,1,0,3,1,6,0,1,264,192,0,0,0,0,0,0,154500,2006-01-02,1963-01-05,2003-01-06
0.0,13284,5,5,0.0,319,1383,1383,0,0,1383,1,0,1,0,3,1,6,1,1,354,511,116,0,0,0,0,0,165000,2008-01-06,1954-01-09,1954-01-09
64.0,7018,5,5,0.0,0,0,1535,0,0,1535,0,0,2,0,4,2,8,0,2,400,0,0,0,0,0,0,0,118858,2009-01-06,1979-01-03,1979-01-03
71.0,7056,6,5,415.0,380,780,983,813,0,1796,1,0,1,1,4,1,8,1,2,483,0,50,0,0,0,0,0,140000,2008-01-10,1963-01-02,1963-01-02
50.0,8765,4,6,0.0,666,951,951,0,0,951,0,0,1,0,2,1,6,0,1,327,0,28,0,0,0,0,0,106500,2006-01-04,1936-01-08,1950-01-02
64.0,7018,5,5,0.0,0,0,1120,1120,0,2240,0,0,2,0,6,2,12,0,2,528,154,0,0,0,0,0,0,142953,2009-01-06,1979-01-08,1979-01-08
65.0,6993,5,7,0.0,447,912,1236,0,0,1236,0,0,1,0,3,1,6,1,1,288,0,0,0,0,0,0,0,135000,2006-01-06,1961-01-11,1994-01-03
0.0,7340,4,6,0.0,536,858,858,0,0,858,0,0,1,0,2,1,4,0,1,684,0,0,0,0,0,0,0,110000,2007-01-06,1971-01-08,1971-01-08
64.0,8712,5,7,0.0,132,992,1306,0,0,1306,1,0,1,0,2,1,5,0,1,756,0,0,0,0,0,0,0,153000,2009-01-05,1957-01-12,2000-01-05
63.0,7875,7,5,0.0,783,783,807,702,0,1509,0,0,2,1,3,1,8,1,2,393,0,75,0,0,0,0,0,180000,2006-01-07,2003-01-03,2003-01-03
0.0,6173,5,6,75.0,277,876,902,0,0,902,0,0,1,0,3,1,6,0,1,288,0,0,0,0,0,0,0,125500,2007-01-08,1967-01-08,1967-01-08
80.0,9920,5,5,110.0,412,1056,1063,0,0,1063,1,0,1,0,3,1,6,0,1,280,0,0,164,0,0,0,0,128000,2010-01-02,1954-01-01,1954-01-01
116.0,13501,8,5,208.0,1560,1623,1636,0,0,1636,1,0,2,0,3,1,8,1,3,865,0,60,0,0,0,0,0,255000,2007-01-06,2006-01-09,2006-01-09
86.0,11500,7,7,0.0,794,1017,1020,1037,0,2057,0,0,1,1,3,1,6,1,1,180,0,0,0,0,322,0,0,250000,2006-01-06,1936-01-05,1987-01-11
0.0,8885,5,5,0.0,239,864,902,0,0,902,1,0,1,0,2,1,5,0,2,484,164,0,0,0,0,0,0,131000,2006-01-06,1983-01-02,1983-01-02
149.0,12589,6,5,0.0,742,742,742,742,0,1484,0,0,2,1,3,1,8,1,2,390,36,24,0,0,0,0,0,174000,2009-01-06,2005-01-01,2005-01-01
80.0,11600,5,5,361.0,662,1105,1105,1169,0,2274,0,0,2,0,5,2,12,0,2,480,0,0,0,0,0,0,0,154300,2010-01-01,1960-01-06,1960-01-06
0.0,9286,5,7,0.0,1072,1268,1268,0,0,1268,0,0,1,1,3,1,5,0,1,252,173,0,0,0,0,0,0,143500,2009-01-10,1977-01-07,1989-01-03
51.0,6120,5,7,0.0,279,768,1015,0,0,1015,0,0,1,0,3,1,6,0,1,450,0,0,112,0,120,0,620,88000,2006-01-07,1925-01-01,1950-01-04
82.0,6270,5,6,0.0,717,1001,1001,1001,0,2002,0,0,2,0,4,2,8,0,3,871,0,0,0,0,0,0,0,145000,2007-01-08,1949-01-03,1950-01-03
21.0,2001,4,5,80.0,546,546,546,546,0,1092,0,0,1,1,3,1,6,0,1,286,0,0,0,0,0,0,0,75000,2007-01-01,1970-01-12,1970-01-12
50.0,9000,2,3,0.0,430,480,480,0,0,480,1,0,0,0,1,1,4,0,1,308,0,0,0,0,0,0,0,35311,2006-01-10,1949-01-01,1950-01-09
0.0,17140,4,6,0.0,75,1134,1229,0,0,1229,0,0,1,0,3,1,6,0,1,284,0,0,0,0,0,0,0,135000,2009-01-04,1956-01-02,1956-01-02
103.0,13125,7,5,0.0,422,1104,912,1215,0,2127,1,0,2,1,4,1,8,1,3,833,72,192,224,0,0,0,0,238000,2007-01-11,1991-01-08,1991-01-08
87.0,11029,6,8,0.0,245,1184,1414,0,0,1414,1,0,1,0,3,1,6,1,2,601,0,51,0,0,190,0,0,176500,2008-01-05,1958-01-08,2002-01-12
70.0,8462,6,5,105.0,114,928,936,785,0,1721,0,1,2,1,3,1,7,0,2,471,300,87,0,0,0,0,0,201000,2007-01-07,1994-01-08,1994-01-08
67.0,8777,5,7,0.0,188,1272,1272,928,0,2200,2,0,2,2,4,2,9,0,0,0,0,70,0,0,0,0,0,145900,2008-01-09,1900-01-12,2003-01-06
65.0,10237,6,5,0.0,1288,1316,1316,0,0,1316,0,0,2,0,3,1,6,1,2,397,100,0,0,23,0,0,0,169990,2006-01-10,2005-01-07,2006-01-03
50.0,8012,6,5,0.0,598,1604,1617,0,0,1617,1,0,2,0,2,1,5,1,2,533,0,69,0,0,0,0,0,193000,2008-01-07,1993-01-09,1994-01-04
79.0,10240,6,6,157.0,0,1686,1686,0,0,1686,1,0,2,0,3,1,7,1,2,612,384,131,0,0,0,0,0,207500,2006-01-05,1980-01-07,1980-01-07
0.0,15611,5,6,0.0,266,1126,1126,0,0,1126,0,1,2,0,3,1,6,0,2,540,180,0,0,0,0,0,0,175000,2008-01-03,1977-01-12,1977-01-12
93.0,11999,8,5,340.0,1181,1181,1234,1140,0,2374,0,0,2,1,4,1,10,1,3,656,104,100,0,0,0,0,0,285000,2007-01-05,2003-01-07,2004-01-06
0.0,9900,7,5,342.0,280,832,1098,880,0,1978,0,0,2,1,4,1,9,1,2,486,0,43,0,0,0,0,0,176000,2008-01-04,1968-01-09,1968-01-09
0.0,11838,8,5,0.0,1753,1753,1788,0,0,1788,0,0,2,0,3,1,7,1,2,522,202,151,0,0,0,0,0,236500,2009-01-06,2001-01-02,2001-01-02
0.0,13006,7,5,285.0,964,964,993,1243,0,2236,0,0,2,1,4,1,8,1,2,642,0,0,0,0,0,0,0,222000,2006-01-11,1997-01-03,1997-01-03
73.0,8925,8,5,0.0,1450,1466,1466,0,0,1466,0,0,2,0,3,1,7,0,3,610,100,18,0,0,0,0,0,201000,2009-01-07,2007-01-03,2007-01-03
70.0,9100,5,6,0.0,121,925,925,0,0,925,0,1,1,0,2,1,5,0,1,429,0,0,0,0,0,0,0,117500,2009-01-07,1965-01-06,1965-01-06
84.0,11670,9,5,302.0,1905,1905,1905,0,0,1905,0,0,2,0,3,1,8,1,3,788,0,191,0,0,0,0,0,320000,2007-01-03,2006-01-12,2006-01-12
63.0,8487,7,5,210.0,1480,1500,1500,0,0,1500,0,0,2,0,3,1,6,0,2,570,192,36,0,0,0,0,0,190000,2009-01-08,2004-01-07,2004-01-07
313.0,27650,7,7,0.0,160,585,2069,0,0,2069,1,0,2,0,4,1,9,1,2,505,0,0,0,0,0,0,0,242000,2008-01-11,1960-01-10,2007-01-12
52.0,5825,4,5,108.0,600,600,747,0,0,747,0,0,1,0,1,1,5,0,2,528,0,0,32,0,0,0,0,79900,2006-01-06,1926-01-07,1953-01-11
75.0,9675,7,5,0.0,772,1113,1113,858,0,1971,0,0,2,1,3,1,8,1,2,689,0,48,0,0,0,0,0,253000,2009-01-02,2005-01-08,2005-01-08
0.0,24090,7,7,0.0,1032,1032,1207,1196,0,2403,0,0,2,0,4,1,10,2,1,349,56,0,318,0,0,0,0,244400,2010-01-06,1940-01-05,1950-01-09
55.0,12640,6,5,0.0,396,1728,1728,0,0,1728,0,0,2,0,4,2,8,0,2,574,40,0,0,0,0,0,0,150900,2006-01-07,1976-01-05,1976-01-05
0.0,8755,7,5,298.0,220,992,1022,1038,0,2060,1,0,2,1,3,1,8,1,2,390,0,0,0,168,0,0,0,214000,2009-01-06,1999-01-06,1999-01-06
42.0,7711,4,3,0.0,0,1440,1440,0,0,1440,2,0,2,0,4,2,8,0,0,0,321,0,0,0,0,0,0,150000,2007-01-08,1977-01-01,1977-01-01
100.0,25000,5,4,0.0,1632,1632,1632,0,0,1632,0,0,2,0,4,2,8,0,2,576,0,0,0,0,0,0,0,143000,2007-01-06,1967-01-09,1967-01-09
0.0,14375,6,6,541.0,354,819,1344,0,0,1344,0,1,1,0,3,1,7,1,2,525,0,118,0,0,233,0,0,137500,2009-01-01,1958-01-05,1958-01-05
98.0,8820,5,6,0.0,0,1088,1188,561,120,1869,0,0,1,0,2,1,7,0,2,456,48,0,244,0,0,0,0,124900,2009-01-09,1890-06-01,1996-01-03
70.0,8163,5,6,128.0,102,1144,1144,0,0,1144,1,0,1,0,3,1,6,1,1,796,86,0,0,0,0,0,0,143000,2006-01-03,1959-01-11,1959-01-11
85.0,14536,8,5,236.0,316,1616,1629,0,0,1629,1,0,2,0,3,1,9,1,3,808,0,252,0,0,0,0,0,270000,2007-01-11,2002-01-06,2003-01-07
65.0,14006,7,5,144.0,936,936,936,840,0,1776,0,0,2,1,3,1,7,1,2,474,144,96,0,0,0,0,0,192500,2006-01-02,2002-01-08,2002-01-08
78.0,9360,6,7,0.0,179,1161,1381,0,0,1381,1,0,1,1,3,1,5,1,2,676,0,0,0,0,0,0,0,197500,2010-01-03,1972-01-02,2006-01-02
60.0,7200,5,8,0.0,317,864,864,0,0,864,1,0,1,0,3,1,5,0,2,720,194,0,0,0,0,0,0,129000,2007-01-07,1950-01-02,2002-01-12
60.0,7800,5,5,0.0,187,828,965,0,0,965,1,0,1,0,3,1,6,0,1,300,421,0,0,0,0,0,0,119900,2006-01-07,1965-01-06,1965-01-06
60.0,7200,5,8,0.0,108,768,768,0,0,768,0,1,1,0,2,1,5,0,1,396,192,0,0,0,0,0,0,133900,2009-01-04,1972-01-04,2003-01-11
0.0,11075,5,4,232.0,29,784,1168,800,0,1968,0,1,2,1,4,1,7,1,2,530,305,189,0,0,0,0,400,172000,2008-01-09,1969-01-11,1969-01-11
35.0,9400,6,5,250.0,0,945,980,0,0,980,0,2,2,0,4,0,4,0,0,0,0,0,0,0,0,0,0,127500,2006-01-10,1975-01-10,1975-01-10
82.0,7136,6,6,423.0,495,979,979,979,0,1958,0,0,2,0,4,2,8,0,2,492,0,0,0,0,0,0,0,145000,2007-01-08,1946-01-09,1950-01-08
24.0,1300,6,6,0.0,276,561,561,668,0,1229,0,0,1,1,2,1,5,1,2,462,150,0,0,0,0,0,0,124000,2009-01-05,1980-01-07,1980-01-07
70.0,7420,5,5,0.0,640,1057,1057,0,0,1057,0,0,1,0,3,1,6,0,2,576,0,0,0,0,0,0,0,132000,2007-01-04,1962-01-08,1962-01-08
65.0,8450,7,5,0.0,638,1337,1337,0,0,1337,1,0,2,0,3,1,6,0,2,531,0,39,0,0,0,0,0,185000,2007-01-10,2003-01-06,2003-01-06
24.0,2572,7,5,0.0,92,696,696,720,0,1416,1,0,2,1,3,1,6,0,2,484,0,44,0,0,0,0,0,155000,2010-01-05,1999-01-11,1999-01-11
50.0,7207,5,7,0.0,162,858,858,0,0,858,1,0,1,0,2,1,4,0,0,0,117,0,0,0,0,0,0,116500,2010-01-02,1958-01-02,2008-01-07
0.0,12227,6,7,424.0,434,1330,1542,1330,0,2872,1,0,2,1,4,1,11,1,2,619,550,282,0,0,0,0,0,272000,2008-01-07,1977-01-06,1995-01-10
24.0,2308,6,6,0.0,248,804,804,744,0,1548,1,0,2,1,3,1,7,1,2,440,48,0,0,0,0,0,0,155000,2007-01-07,1976-01-03,1976-01-03
122.0,11923,9,5,0.0,1800,1800,1800,0,0,1800,0,0,2,0,2,1,7,0,2,702,288,136,0,0,0,0,0,239000,2009-01-05,2007-01-06,2007-01-06
80.0,11316,7,5,44.0,193,817,824,1070,0,1894,1,0,2,1,4,1,8,1,2,510,0,40,0,0,0,0,0,214900,2010-01-02,2002-01-12,2003-01-04
130.0,9600,5,7,0.0,300,728,976,332,0,1308,1,0,1,1,2,1,7,2,1,256,0,70,0,0,0,0,0,160000,2009-01-06,1940-01-08,1950-01-04
0.0,7390,5,7,151.0,196,1098,1098,0,0,1098,1,0,1,0,3,1,6,0,1,260,0,0,0,0,0,0,0,135000,2008-01-07,1955-01-05,1955-01-05
50.0,5925,3,6,0.0,600,600,600,368,0,968,0,0,1,0,2,1,6,0,0,0,0,0,0,0,0,0,0,37900,2009-01-05,1910-01-03,1950-01-02
75.0,10382,6,5,105.0,75,588,1095,0,0,1095,1,0,1,0,2,1,6,0,1,264,0,0,0,0,0,0,0,140000,2006-01-03,1958-01-06,1958-01-06
60.0,10800,4,4,0.0,720,720,720,472,0,1192,0,0,1,1,4,1,6,0,0,0,0,0,0,0,0,0,0,135000,2006-01-12,1949-01-04,1950-01-06
36.0,2268,7,5,106.0,197,764,764,862,0,1626,0,0,2,0,2,1,6,0,2,474,0,27,0,0,0,0,0,173000,2009-01-07,2003-01-11,2004-01-12
55.0,7892,6,5,0.0,918,918,918,0,0,918,0,0,2,0,2,1,5,1,1,264,28,0,0,0,0,0,0,99500,2010-01-04,1979-01-10,1979-01-10
60.0,11414,7,8,0.0,728,728,1136,883,0,2019,0,0,1,0,3,1,8,0,2,532,509,135,0,0,0,0,0,167500,2009-01-10,1910-01-03,1993-01-11
0.0,2651,7,5,0.0,32,673,673,709,0,1382,1,0,2,1,3,1,6,0,2,490,153,50,0,0,0,0,0,165000,2006-01-04,2000-01-06,2000-01-06
51.0,5900,4,7,0.0,440,440,869,0,0,869,0,0,1,0,2,1,4,0,0,0,0,0,0,0,0,0,0,85500,2006-01-08,1923-01-05,1958-01-01
68.0,9450,4,5,0.0,342,894,894,0,0,894,0,0,1,0,3,1,5,0,2,400,0,0,0,0,0,0,0,110000,2007-01-05,1954-01-06,1954-01-06
80.0,8816,5,6,0.0,470,1121,1121,0,0,1121,1,0,1,0,3,1,5,0,2,480,0,80,0,0,0,0,0,139000,2009-01-06,1963-01-01,1963-01-01
0.0,12122,7,9,210.0,77,944,999,0,0,999,1,0,1,0,3,1,6,0,2,588,144,76,0,0,0,0,0,178400,2008-01-07,1961-01-11,2007-01-03
