observation_id,Type,Date,Part of a policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing,station,Search Outcome
34ea8af6-c2ae-4783-92d2-733837c8ecba,Person search,2018-10-04T15:15:00+00:00,,50.973824,-1.386354,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,hampshire,False
9b92e29b-8aa4-4f96-9f43-21955039d6b9,Person and Vehicle search,2019-02-07T20:09:00+00:00,False,51.641446,-0.166896,Male,18-24,Other ethnic group - Not stated,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
7c0d2cf3-733a-411f-a5b6-072273f74179,Person search,2019-10-25T14:00:00+00:00,False,53.80268,-1.810063,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,False,False,west-yorkshire,False
535a3557-f57a-4543-b24c-607325d6a565,Person search,2018-08-08T10:01:00+00:00,True,51.550678000000005,0.689542,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,essex,True
4864937a-90af-4f45-b623-76c103d7bda1,Person search,2018-12-21T04:10:00+00:00,,53.25204,-0.5378689999999999,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,lincolnshire,True
daaf466c-00fe-4239-9a0f-017feba5bd68,Person search,2018-11-11T13:23:00+00:00,False,51.374152,-0.105219,Female,25-34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
043fd751-131f-43b5-9a25-e351a92dcc4b,Person search,2019-03-24T21:03:31+00:00,,53.649593,-3.001191,Female,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,merseyside,False
30ea6ab3-2554-4f57-9ef7-28704a65bab6,Person and Vehicle search,2018-05-03T14:19:00+00:00,False,51.601541,-0.104274,Male,25-34,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
7ca66519-f425-4583-a8ac-a98425b63ef7,Person and Vehicle search,2019-02-16T22:01:00+00:00,False,51.825556,0.188346,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False,essex,True
a11562e0-40d5-4997-8433-3e4780bf18c7,Person search,2018-12-07T11:15:00+00:00,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,cheshire,False
299cf2f7-0688-486e-ad53-8ac13f7ceebb,Person search,2019-06-19T18:50:00+00:00,False,51.607384,0.000414,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
fa706bce-d6dc-4f5f-b2e5-8e3aa40dd13d,Person and Vehicle search,2019-09-19T18:59:00+00:00,False,,,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,True,hertfordshire,True
52e21fcd-f144-4ada-885c-4c76d783fa03,Person and Vehicle search,2019-02-25T15:48:00+00:00,False,51.375226,-0.121656,Male,over 34,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
2c5651fd-da71-4176-81b2-525865ecba1c,Person and Vehicle search,2018-12-27T20:46:00+00:00,False,,,Male,10-17,Mixed/Multiple ethnic groups - White and Black Caribbean,Black,,Stolen goods,A no further action disposal,,,thames-valley,False
bf1cad5d-f72c-469f-b110-e32963c5d1e6,Person search,2019-05-22T16:30:00+00:00,False,51.494368,-0.147548,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
a8a9a1c8-f810-4787-98de-84d0bdc85a08,Person and Vehicle search,2019-03-06T23:40:00+00:00,False,51.463665,-0.375402,Female,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
2c15039b-ed00-4adb-a19d-1af819b9c4ba,Person search,2019-01-25T19:35:00+00:00,False,,,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
ea7b2a7a-bf16-4826-ba78-c3d2658957b8,Person search,2018-01-12T02:59:00+00:00,,52.471114,-1.547162,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Nothing found - no further action,,,warwickshire,False
77ddf118-a02e-4ecc-a2cd-45f36c87f523,Person search,2018-07-21T13:31:45+00:00,True,52.192911,-2.222448,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Caution (simple or conditional),False,,west-mercia,False
2a7571cf-ae00-47e7-ab2d-b720c07eea48,Person and Vehicle search,2018-09-27T18:00:00+00:00,False,,,Female,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Controlled drugs,A no further action disposal,,False,thames-valley,False
2f9ac129-ec62-4b0c-8c44-19ecd9350b0a,Person search,2019-11-16T17:40:00+00:00,False,51.56179,-0.080203,Male,10-17,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
61110160-c090-4da1-9704-fa1010c1da88,Person and Vehicle search,2018-01-30T20:20:00+00:00,True,52.966726,-1.098036,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Nothing found - no further action,,False,nottinghamshire,False
e8e0ee0f-16e3-468f-968f-7e350ec5d6ee,Person and Vehicle search,2018-06-27T23:00:00+00:00,False,50.854074,0.474865,Male,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,sussex,True
38f251bf-67a4-4d9b-9a86-cec87df47da3,Person and Vehicle search,2019-06-23T19:38:00+00:00,False,51.506064,-0.10347,Male,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,,,metropolitan,False
dfc78f74-5d5b-43b2-a847-ea72abe78d2d,Person search,2019-06-14T20:15:00+00:00,False,51.527578000000005,0.050761,Male,25-34,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,,,metropolitan,False
02ee33b5-75a0-4184-9dd9-8eb73c5f76fe,Person search,2019-12-12T21:43:00+00:00,,54.930088,-1.463994,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,northumbria,False
e97e6dc7-b778-431c-8c7b-d12f11f67d44,Person search,2018-12-21T21:40:00+00:00,False,51.365689,-0.193414,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
d63e8d00-f476-45ac-aaa8-9b7510be9831,Person search,2019-01-15T20:05:00+00:00,False,51.532806,-0.106165,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
de1d850c-df22-4f2b-8990-40cdf45d506f,Person search,2019-09-01T04:28:00+00:00,False,51.583366,-0.0721779999999999,Male,10-17,Black/African/Caribbean/Black British - African,Black,Criminal Justice and Public Order Act 1994 (section 60),Anything to threaten or harm anyone,A no further action disposal,,,metropolitan,False
d5c17d7d-e420-4a78-9f52-21d3f9d38963,Person search,2019-06-05T12:45:00+00:00,False,51.434164,-0.012025,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,,metropolitan,False
728cbf02-67bc-46e0-99f9-c4a23dfac9a7,Person search,2018-09-14T22:12:00+00:00,False,51.55952,-0.222055,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
8025c724-ee89-4c22-a2db-86ad904e14e0,Person search,2019-04-16T09:55:00+00:00,False,51.505676,-0.221054,Male,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Summons / charged by post,,,metropolitan,False
b3b22b6d-4f9f-40b4-bf8a-d375d5db1f18,Person search,2018-12-16T00:00:00+00:00,False,50.823476,-0.142678,Male,18-24,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Penalty Notice for Disorder,False,False,sussex,False
b7268156-04f4-4013-aa35-be48f107281e,Person and Vehicle search,2019-07-28T17:05:00+00:00,False,53.751664,-1.764373,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,False,False,west-yorkshire,False
c614d794-3fbe-4a59-86ca-1be64bd51ef3,Person and Vehicle search,2019-11-22T00:00:00+00:00,False,51.860541,-2.199065,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Khat or Cannabis warning,True,,gloucestershire,True
40febacd-47bc-4fab-ba81-f81ef80ab49e,Person search,2018-11-12T15:35:00+00:00,False,51.242041,-0.572389,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,,Stolen goods,Summons / charged by post,True,,surrey,True
4963d641-3699-464e-b69a-1a26536b9ea8,Person search,2018-06-16T21:45:00+00:00,,54.969065,-1.605824,Male,18-24,Black/African/Caribbean/Black British - African,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,False,True,northumbria,False
53c24eef-68da-4a58-b514-e4bb6489db39,Person and Vehicle search,2019-01-02T14:10:00+00:00,False,53.808113,-1.785651,Male,18-24,Other ethnic group - Not stated,Asian,Firearms Act 1968 (section 47),Firearms,A no further action disposal,True,False,west-yorkshire,False
6bd975e1-1f02-4c3f-8095-cf6d0173a3b8,Person search,2019-05-13T10:00:00+00:00,False,,,Female,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
9b374a2e-8edd-4690-a5fe-175a3e3f5833,Person and Vehicle search,2018-06-24T01:44:47+00:00,,54.527865000000006,-1.553252,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,durham,False
78918941-b041-4e27-a28d-2bf44ce581df,Person search,2018-04-24T18:00:00+00:00,False,51.575664,-0.072432,Male,over 34,Black/African/Caribbean/Black British - Caribbean,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
34fe6eb1-d6bb-4f13-bbfc-4af3223c42b3,Person search,2019-05-01T14:55:00+00:00,False,51.398906,-0.098374,Male,10-17,Other ethnic group - Not stated,Black,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
818f75f0-c61c-485d-b2c0-86753eaa42e2,Person search,2019-01-02T18:00:00+00:00,False,51.456857,-0.303631,Male,18-24,White - Any other White background,White,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,,,metropolitan,False
6c1db1c4-8dd2-4dd3-b3bc-7ada0901bb6e,Person search,2019-06-17T14:50:00+00:00,False,53.709935,-1.332992,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,True,False,west-yorkshire,True
9f4aa179-1a83-496d-a293-24e6041fc9f5,Person search,2017-12-09T23:00:00+00:00,,50.801639,-1.0700610000000002,Male,25-34,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Suspect arrested,True,,hampshire,True
6a06ebad-1d97-427f-a419-488e41f48fda,Person search,2018-08-19T21:15:00+00:00,,50.812059000000005,-1.079917,Male,over 34,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,Arrest,,,hampshire,False
c81245db-448b-46a7-8efc-b1512d5b37f9,Person search,2019-03-28T09:33:00+00:00,False,51.427358,-0.325208,Male,18-24,White - Any other White background,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
474a3a44-e34d-4bdc-8d09-aba0ef8497c3,Person search,2018-12-18T13:50:00+00:00,False,51.528256,0.038681,Male,18-24,Other ethnic group - Not stated,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,,metropolitan,False
f8eb9da5-d652-48ee-97bd-1cc842abee01,Person search,2019-08-15T14:00:00+00:00,,53.17197,-3.147271,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,False,False,north-wales,False
748cf073-e2a9-4571-9b67-18596c352e87,Person and Vehicle search,2018-10-08T19:58:00+00:00,False,51.564771,-0.320322,Male,18-24,Asian/Asian British - Pakistani,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
c6dc5ef0-b27a-4365-95e7-036a6b823634,Person search,2018-10-18T16:20:00+00:00,,52.4778,-1.89895,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,False,btp,True
ac049ab3-7866-4000-abb9-b8ae36932cf0,Person and Vehicle search,2019-03-24T00:30:00+00:00,False,51.485517,-0.2188139999999999,Male,18-24,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Community resolution,,,metropolitan,False
6123df97-0eac-4300-8e8d-002f846a794b,Person search,2019-11-01T12:30:00+00:00,False,51.980692,-0.231172,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,False,hertfordshire,False
3728a006-86e5-4a8c-963f-c915bbdc51d4,Person search,2018-07-11T16:10:00+00:00,False,51.508113,-0.224576,Male,10-17,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Evidence of offences under the Act,Arrest,,,metropolitan,False
d5e510e3-3aa8-45e2-8664-aefcb474c185,Person search,2019-11-12T00:40:00+00:00,False,53.641877,-1.548899,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,True,False,west-yorkshire,False
b1dbaf1a-a85e-43ab-bcd5-b21921977464,Person and Vehicle search,2019-01-23T09:12:00+00:00,False,51.394211,-0.052354,Male,over 34,Black/African/Caribbean/Black British - Caribbean,Black,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
7370f105-738d-4cf9-9090-cf4038a8bcea,Person search,2019-09-02T00:45:00+00:00,False,51.521069,-0.369382,Male,25-34,Asian/Asian British - Any other Asian background,Asian,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,,metropolitan,False
af06d790-5953-46d7-92d3-12d4aa910267,Person and Vehicle search,2019-02-24T21:55:00+00:00,False,,,Male,25-34,Asian/Asian British - Pakistani,Asian,,Stolen goods,Arrest,True,False,thames-valley,True
7c23f211-578d-4e0b-abdc-7e5680bc036b,Person search,2018-11-12T10:58:00+00:00,False,51.494538,-0.145769,Male,18-24,Asian/Asian British - Any other Asian background,Other,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,Arrest,,,metropolitan,False
862591a6-862a-4d3b-9cb9-363c0619b5fd,Person search,2019-09-08T12:00:00+00:00,,51.485978,-0.123129,Male,25-34,Other ethnic group - Not stated,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,True,False,btp,False
7a0b623b-004c-4d60-a987-2f2f7ca3dd03,Person search,2019-03-02T19:51:05+00:00,,53.431845,-2.93756,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,False,merseyside,False
