ISBN,Genre
0394547012,Fiction
9068340344,Dutch language
0345426606,Fiction
9061693349,
0600392880,
0006476325,Adventure stories
033040069X,Celebrities
0440225329,Fiction
0192833561,Charity-schools
0866220666,Guinea pigs as pets
0876662629,
0380790882,Fiction
0192803212,Art
0871131625,Travel
0380813963,Fiction
0679600760,Literary Criticism
3453170873,
0879239980,Language Arts & Disciplines
0140047433,Science
0719559790,Poetry
0671698699,Fiction
1853260126,Fiction
0061020095,Fiction
8807813823,Fiction
0679761659,Education
0297843370,Science
0517220849,Biography & Autobiography
1893224740,Political Science
0028639456,"Body, Mind & Spirit"
0446518441,Fiction
0385316496,"Body, Mind & Spirit"
080652023X,"Body, Mind & Spirit"
1567186661,"Body, Mind & Spirit"
0671872524,Fiction
0312147082,"Body, Mind & Spirit"
0446520721,Fiction
0590478044,Clue
0805424385,Fiction
1579122612,"Body, Mind & Spirit"
0738701661,"Body, Mind & Spirit"
0135453682,Success
0140195319,"Body, Mind & Spirit"
0895263734,Computers
0140196161,"Body, Mind & Spirit"
0806524227,"Body, Mind & Spirit"
0919345263,"Body, Mind & Spirit"
1567187196,History
0738700525,"Body, Mind & Spirit"
1567182836,"Body, Mind & Spirit"
0738700908,"Body, Mind & Spirit"
0385249373,Religion
0689808976,"""Childrens stories, American"""
0671547798,Fiction
039731454X,Juvenile Nonfiction
0028614216,Social Science
0738700509,"Body, Mind & Spirit"
1571740279,"Body, Mind & Spirit"
0671618636,"Body, Mind & Spirit"
1564146316,"Body, Mind & Spirit"
1567184928,Family & Relationships
0875422233,"Body, Mind & Spirit"
156718460X,"Body, Mind & Spirit"
1567184421,"Body, Mind & Spirit"
0670878839,Language Arts & Disciplines
0875420575,History
0609804634,Humor
0312275056,"Body, Mind & Spirit"
0806960132,Fiction
1567186866,"Body, Mind & Spirit"
0812885066,"Body, Mind & Spirit"
0140014047,Abduction
0140282629,
1591823986,Juvenile Fiction
1892213621,Juvenile Fiction
055325278X,"Body, Mind & Spirit"
0061059730,Fiction
0446349801,"Body, Mind & Spirit"
0890091366,Family & Relationships
0911019200,Education
0141390352,History
0446520594,Psychology
156718443X,Gardening
1578631513,"Body, Mind & Spirit"
1567184693,"Body, Mind & Spirit"
0749313544,
1400050677,History
1567186254,"Body, Mind & Spirit"
0142437239,Fiction
056338378X,English poetry
0385605145,Kenya
0312848803,Fiction
0312848811,Fiction
019281642X,British
0786708999,History
0330491024,Brothers
0619188251,Computers
0619202181,Computers
0716751291,Psychology
0006490603,Performing Arts
1889307106,
1842220020,"Body, Mind & Spirit"
1576832155,Religion
0892747943,Religion
0785399607,Juvenile Fiction
0151327653,Fiction
038519093X,Friendship
0671867296,Fiction
3570206971,
1889071056,
0373031130,Fiction
3570204642,
0373031157,Fiction
037303119X,Fiction
0688046134,Fiction
3499204355,Vampires
3458321551,
0451199960,Fiction
3455110339,
0743216490,Fiction
0373034423,Fiction
3807701710,
0373471548,
0373170033,
3746602068,
0440241049,Fiction
1551664518,Fiction
3442425972,
0671473948,
0380007959,
0380772906,Fiction
0451151976,
3404920309,Fiction
0888783124,Fiction
067179647X,Psychology
0684835770,Literary Criticism
0866119752,Adventure stories
0060565756,Fiction
1576734110,Fiction
0452271630,Humor
0515125490,Fiction
0395486017,Fiction
0778320464,Fiction
1932373489,Fiction
0471133337,Computers
0375726055,Fiction
015603008X,Fiction
0802150616,Fiction
0786866705,Fiction
0525945636,Fiction
0393039765,Fiction
1568657986,
0020238401,
0060007192,Juvenile Fiction
1573227315,Fiction
0449902749,Humor
0345438310,Biography & Autobiography
1878067303,Literary Criticism
0375414932,Fiction
1563152894,Fiction
0393312461,Literary Collections
0425164128,Fiction
0060599758,Fiction
0192816667,Devil
087123839X,Juvenile Fiction
0552993972,
0590457950,Ghosts
0449703282,Fiction
0385721285,Fiction
1403300674,
0874772826,
0195129067,History
1885767404,Religion
0439200946,Juvenile Fiction
0192815040,Fiction
0553231855,Plot-your-own stories.
0679441034,Fiction
0375411151,High school teachers
0553343424,Religion
0515090387,Epic literature
0553212877,Drama
950556354X,
0609609963,Fiction
0891098836,Religion
0970777620,Fiction
838694417X,
8308029094,
1586481983,Biography & Autobiography
0553277375,Social Science
020148837X,
0395363411,
1558493344,History
0030624363,Crystals
0679423966,Biography & Autobiography
0843178116,Juvenile Fiction
0373706197,Fiction
0735712018,Computers
0440404541,Juvenile Fiction
0140342044,Juvenile Fiction
0590409042,Adventure stories
044040892X,Ankara (Turkey)
0380717123,Juvenile Fiction
0871238918,Cherokee Indians
0465016065,Science
0871234424,Juvenile Fiction
0684837587,Fiction
0380718472,Brewing industry
0440216915,Fiction
0864923651,Biography & Autobiography
0395825210,Poetry
0140272119,Fiction
0743452410,Fiction
0312284152,Biography & Autobiography
0140186476,Fiction
0553582178,Fiction
0671668749,Fiction
0671880241,Games
006106176X,Fiction
0451185110,Fiction
0590568876,Juvenile Fiction
0671868071,Fiction
0553378589,Business & Economics
0553236954,
0671462997,Adult child abuse victims
0440205638,Fiction
047128369X,Science
0972589503,Fiction
3453131150,American fiction
0091836581,Australia
0374524343,Poetry
0895261979,Biography & Autobiography
0151005060,Science
0670804525,Fiction
0843950900,Fiction
1569245630,Health & Fitness
0515062170,Fiction
1879045265,Juvenile Nonfiction
0316110310,Biography & Autobiography
0671737767,Fiction
0836213319,Business & Economics
0385421001,Social Science
1573060208,Biography & Autobiography
0061007188,Fiction
1879164035,Social Science
0380779412,Cookery (Tofu)
0671698001,Fiction
0312056036,Political Science
0671032666,Fiction
0811821234,Gardening
0812515560,Fiction
0877736391,Health & Fitness
0895296136,
0445208481,Fiction
0824515617,Religion
0440200598,Fiction
159003001X,"Body, Mind & Spirit"
068485614X,Fiction
0812531140,Fiction
1560761199,Fiction
0380755017,Fiction
0441382991,Fiction
0553285432,Fiction
0812524802,Fiction
0553291394,"Science fiction, American"
0688139884,Fiction
0399135243,Fiction
0312874634,Fiction
0061052248,Fiction
0439988330,British
0345409264,Fiction
0812536185,
082172696X,Fiction
0671498940,Fiction
0380775727,Fiction
0451404130,Fiction
0889821437,
0843944463,Fiction
082177140X,Fiction
0060558008,Fiction
0373106386,Romance fiction
0451453468,Fiction
0373121938,Fiction
0312973098,True Crime
0373118848,Fiction
0373106076,
037310555X,
0373105975,
0373106254,
0373121768,Fiction
0373118007,Fiction
037311589X,Fiction
2714415512,"Authors, French"
0373118074,Fiction
0373122403,Fiction
0373119364,Fiction
0373117787,
0373121202,Fiction
037312189X,
0786913452,Fiction
0786913819,Fiction
0786911727,Fiction
0373257252,
0786915676,Fiction
0373256485,Fiction
1570670862,Juvenile Nonfiction
0722538480,Cooking
037325704X,Fiction
0373256760,
0895298406,Health & Fitness
0373256981,
037325685X,Fiction
0373256884,
0446400009,Fiction
0373057563,
0373256833,Fiction
0708849229,
0373256701,Fiction
0373255756,
0786911697,Fiction
0373054475,
0373117574,Fiction
074342378X,Fiction
0373256957,Fiction
0373257082,
0373257724,Fiction
1855380641,"Body, Mind & Spirit"
0373106793,
0373117221,Fiction
0572023642,Dolphins
0373119305,
0373116985,Fiction
0752264885,Metamorphosis
0373117965,
0373119550,
0373119321,Fiction
0373108222,
0373116993,Fiction
0898156548,Cooking
0373760353,Fiction
0373257023,Fiction
0373257392,Fiction
0426204786,Fiction
0373257139,Fiction
0373116209,Fiction
0670030422,Performing Arts
0373118473,
0373032188,Fiction
0373118309,Fiction
0374285160,Fiction
0373118341,Fiction
0373057709,
0373109598,
0373256531,Fiction
0373256035,Fiction
0373760426,
037305677X,
0373259301,Fiction
0373256973,
037325671X,Fiction
0373036663,Fiction
0891076166,Fiction
0684810603,History
0373118902,
0373117906,Fiction
0349106851,"England, Northern"
0373257007,Fiction
0373256914,Fiction
0373257058,Fiction
037325718X,Fiction
0440196744,
0345361865,Fiction
156076628X,Fiction
2723430006,
2253012726,Fiction
0373257112,Fiction
2253046736,Fiction
2070513459,
0373114583,
0373107838,
0373119291,Fiction
076240177X,Biography & Autobiography
037311723X,Fiction
0373116756,Fiction
2012360432,
2080648543,
2081643464,
0373057237,
2266032119,Vampires
0373257090,Fiction
037303234X,Fiction
0373108648,Man-woman relationships
0373257147,Fiction
0373257201,
0373258208,
037325699X,Fiction
037311043X,
2264026545,
0373118376,Fiction
0373106602,African Americans
2842193520,
0373119615,
2290053651,Interplanetary voyages
0373119445,Fiction
0373118813,Fiction
0373119232,Fiction
0373118198,
0373118120,Fiction
037311706X,Fiction
2228897310,
0373256876,Fiction
0373257163,
0373761171,Fiction
0373760299,Fiction
2207247406,
0373760086,Fiction
0373761236,Fiction
0373252978,
037376121X,
0373760582,Fiction
1569312540,Comics & Graphic Novels
1892213966,Juvenile Fiction
2070378802,
0373029381,Fiction
2070382273,Fiction
0373025777,
0373170122,
2130530508,Literary Criticism
0373029179,
0373028431,
0373026889,Fiction
037302827X,Fiction
0373026234,
0385311257,Philosophy
037302925X,Fiction
0373029233,Fiction
0373028466,Fiction
0786006382,Fiction
0425156974,Fiction
0373029225,Fiction
0312911939,Iran
0800790707,Religion
0373029152,Fiction
0373029616,Fiction
0440125510,
0373501706,Fiction
0373650515,Fiction
0373118171,Fiction
0679757945,Fiction
0373112807,
0373106823,
037311446X,Fiction
0373118287,Fiction
037311690X,Fiction
0373117523,Fiction
0380017520,Brazil
0373118317,Fiction
0373119607,Fiction
0373119240,Fiction
0890433631,Cooking
037311625X,Fiction
0060522070,Juvenile Fiction
0871401460,Religion
0451187482,Fiction
0226097862,Nature
0373122683,Fiction
0380792788,Fiction
0373032064,Fiction
0060647698,Social Science
0373118961,Fiction
0373118953,Fiction
0373117868,Fiction
1555971504,Fiction
037311673X,Fiction
0373119593,Fiction
0373119429,Fiction
0935180079,Hawaii
0373119011,Fiction
0312039786,Fiction
0373117590,Fiction
0373119518,
0882897802,History
0373117817,
0312955790,"Petersburg Crater, Battle of, Va., 1864"
0672606690,
0312878397,Fiction
0140436774,History
0373117736,Fiction
0312853718,Fiction
0373117655,
0553296167,Fiction
091491829X,"Body, Mind & Spirit"
0373116098,
0373119003,Fiction
0393961478,Literary Criticism
0373116586,Fiction
0373118279,Fiction
0373117744,Fiction
0373110200,
037311799X,
1550224492,Biography & Autobiography
0373119038,Fiction
0373115377,Fiction
0373115954,
0373119658,Fiction
0373117213,Fiction
0517593475,Cooking
0671530755,Health & Fitness
0883752115,Juvenile Fiction
1551662884,Fiction
1551663147,Utah
0373053193,Divers
1585860735,Fiction
0425174719,Belgians
037316873X,Fiction
0373116195,Fiction
0590442562,Juvenile Fiction
0373762216,Fiction
0373112599,Fiction
0883473232,Religion
0373117086,Fiction
0310210089,Religion
0373117000,Fiction
0373122667,Fiction
0380719010,Social Science
0517359820,
0451176227,Brain
0373061757,
0023054506,
0671619454,Health & Fitness
0553274112,Foreign Language Study
0020133405,Foreign Language Study
0830716408,Religion
0345369335,Fiction
0345340248,Fiction
0156260263,"Authors, American"
0595175929,Juvenile Fiction
0440424348,Parent and child
1859581889,
0785719482,Juvenile Fiction
0394891023,Juvenile Nonfiction
0590444778,Juvenile Fiction
0451179811,Fiction
1568821271,Fiction
0486207676,Fiction
1568820461,Fiction
0816700540,Juvenile Fiction
0786707526,Fiction
0553236024,Archaeopteryx
0345422031,Fiction
0451458826,Fiction
0803725906,Juvenile Fiction
0064430413,Juvenile Fiction
0451451856,Fiction
031285630X,Fiction
0446530220,Fiction
0553156586,Juvenile Fiction
0898790948,Family & Relationships
0452265932,House & Home
0881846228,Fiction
0440505348,Fiction
0786700238,Fiction
0380973898,Medical
0671665251,Police training
0425072959,Fiction
0373222556,Fiction
1555471536,
0671410989,Extraterrestrial beings
0446312215,Fiction
0060925469,Women
0944276059,Fiction
0886775485,Fiction
067168289X,Child abuse
0515090255,Biography & Autobiography
044661100X,Fiction
0440212855,Fiction
1580621902,Reference
0786801352,Detective and mystery stories
1565999932,
0890811156,
0553582798,Fiction
0446308250,Fiction
0373110162,
0441009867,Fiction
0590434446,Juvenile Fiction
0385425767,Family & Relationships
0312045778,Social Science
0813529492,Social Science
0449909565,Pets
096263980X,
068806552X,Medical
0517141965,Cats
067156756X,Health & Fitness
0836252861,Business & Economics
0486271323,Art
0195073088,Language Arts & Disciplines
0534505236,Logic
0865162891,Foreign Language Study
0345428692,Fiction
0671600982,Health & Fitness
0373097417,
0688052606,Home economics.
0441532993,Fiction
0804104247,Fiction
0061099465,Fiction
0917463102,
037376166X,Fiction
0801011035,Religion
0310268001,
0890813787,Christian fiction
0380766590,Fiction
0373270542,Fiction
0373270488,
0373270577,Fiction
0915793288,Gifted children
0373270267,
0882703803,Religion
0373482639,Fiction
0025631403,Fiction
0446676551,Fiction
0867094087,Education
0028639073,Self-Help
0449234703,Fiction
0866224122,Pets
0440204291,Fiction
039914062X,Fiction
0441873138,Fiction
0441098452,
0880707542,Fiction
1575668203,Fiction
0843950315,Fiction
0316286850,Health & Fitness
0821757601,Fiction
0764220209,Fiction
1403339163,Fiction
0821755498,Fiction
055329220X,Religion
0849952999,Religion
0140106049,Family & Relationships
0425105466,Fiction
0313224420,Family & Relationships
0913592471,
0882700316,Baptism in the Holy Spirit
0688064663,Literary Criticism
1578565634,Fiction
0060908335,
0679813845,Juvenile Fiction
0670307254,"Authors, American"
0836221877,Almanacs
089375417X,
0786005173,Fiction
0446346624,Family & Relationships
0061043109,Christian women
0842373047,Christian life.
0812522354,Fiction
0883473224,Religion
0664249876,
0310373816,
0671448315,Humor
1567315496,
0827225083,Religion
080240460X,
0141001615,Education
0060139129,Political Science
0764221868,Religion
0451209605,Fiction
8427017065,
0812511271,Fiction
2253071994,Fiction
8420635553,
0812966880,Fiction
0007122039,"Short stories, English"
3596133386,
9021413582,
0446526061,Fiction
0786710438,Fiction
0446526150,Fiction
0373288867,Fiction
0373120834,Fiction
0373103859,
0373118732,Fiction
037310538X,Fiction
0373104952,
0373105231,
0373110626,London (England)
0373108397,
0373104006,
0373707525,Fiction
0373106300,
0373104111,
0373107358,
0373708076,Fiction
0373708246,Fiction
0373115814,Fiction
0373107366,Women authors
037310846X,Fiction
0373107277,
0373104812,
0373105967,
0373707479,
0373105800,
037370674X,Fiction
0822954427,History
0373707460,California
0373107560,
0373118112,Fiction
0373708270,Fiction
0373105886,
0373707762,
1558508503,Courtship
0679440372,Psychology
0373103700,
0373118759,Fiction
0373708335,Fiction
0373109008,
0375411143,Fiction
0373105762,
0373106068,
0373111878,
0373109113,Fiction
0373115172,Fiction
0824511492,Religion
0786883197,"Body, Mind & Spirit"
0373109075,
0385185162,Cooking
0373108494,Fiction
0809103400,
0553257935,Emotions
0684854112,Health & Fitness
0449143694,Cripple Creek (Colo.)
0671661566,Alcoholics
0345323963,
1564764141,Religion
1557482640,Juvenile Nonfiction
067146728X,Fiction
0312903286,Women
0553113755,
1557737045,Fiction
0821715836,Fiction
0440177979,
0821733672,
0821735888,Fiction
0345388429,Fiction
0553441191,Fiction
0449235483,
0425106241,Performing Arts
0373181140,Fiction
0373240015,Fiction
1576440052,
0883445115,
0373708238,
0425110923,Fiction
0385009917,
0821733680,Fiction
0872168476,Fiction
0132967812,
0373114893,Fiction
1850106320,Transportation
0373262639,Fiction
0451122976,
0553269224,Juvenile Fiction
0380779854,Fiction
0380711613,Fiction
0312154925,Pets
0553263951,Low-calorie diet
0449132501,
0440136032,
0373709390,Fiction
0373600003,Legal stories
0449231569,
0380377969,
1556611889,Fiction
1556610661,Fiction
1555139876,California
1556614233,Fiction
0849933633,Juvenile Fiction
0553142496,
1565072294,Fiction
0849934966,Fiction
0553025007,
0884193152,Fiction
0449241793,
0884193209,Fiction
038056176X,Archaeology
038086231X,Fiction
0440219159,Love stories
0310468728,
0425038335,
155166433X,Fiction
0812516982,Devil
282541154X,Religion
0373292384,Fiction
0373292295,Fiction
1890009873,Business & Economics
0801057590,Social Science
0373709757,Fiction
0801090210,Religion
0373292090,Fiction
083081518X,Religion
0830813683,Social Science
0877887748,Self-Help
0373709374,Fiction
0310973368,Religion
0373709420,
0373291825,Fiction
0373245866,Fiction
0373244711,Fiction
0310213274,Religion
1576831345,Religion
0373196008,Fiction
0373225458,Fiction
0373169132,Fiction
0373765320,Fiction
0373223161,Fiction
0373612680,Fiction
0373245815,Fiction
0373223994,Fiction
0373244940,Fiction
